left_record_id,right_record_id,left_title,right_title,left_fronturl,right_fronturl,left_category_teacher,right_category_teacher,title_similarity,combined_similarity,bucket_type
17038,18212,Над Белгородской областью сбили еще два беспилотника,Над Белгородской областью сбили еще один беспилотник,https://www.rbc.ru/rbcfreenews/663b8ba79a794715f2bc5e9d,https://www.rbc.ru/rbcfreenews/6630dd0a9a7947b4cf3608ee,Политика,Политика,90.38461538461539,70.98976109215018,title_bucket
6936,7189,Над Белгородской областью сбили второй за день беспилотник,Над Белгородской областью сбили второй за день беспилотник,https://www.rbc.ru/rbcfreenews/65da2c5e9a7947212669a282,https://www.rbc.ru/rbcfreenews/65dcae629a79475c37fcbc8a,Политика,Политика,100.0,70.90301003344482,title_bucket
10518,16400,В Белгороде и окрестностях объявили ракетную опасность,В Белгороде и окрестностях объявили ракетную опасность,https://www.rbc.ru/rbcfreenews/65faa0b09a7947844e7c6e3a,https://www.rbc.ru/politics/26/04/2024/662ae24b9a79474247410264,Политика,Политика,100.0,70.84745762711864,title_bucket
22028,22156,В Белгороде и окрестностях объявили ракетную опасность,В Белгороде и окрестностях объявили ракетную опасность,https://www.rbc.ru/rbcfreenews/665ae4039a79472117be61c1,https://www.rbc.ru/rbcfreenews/665c14a89a7947010fee526f,Политика,Политика,100.0,70.84745762711864,title_bucket
26253,32058,В Белгородской области объявили ракетную опасность,В Белгородской области объявили ракетную опасность,https://www.rbc.ru/rbcfreenews/667cf7979a794724b73b7b63,https://www.rbc.ru/rbcfreenews/66ac579a9a7947209c3acc4d,Политика,Политика,100.0,70.79037800687284,title_bucket
30078,30892,В Севастополе объявили угрозу баллистических ракет,В Севастополе объявили угрозу баллистических ракет,https://www.rbc.ru/rbcfreenews/669c919c9a79478466274ffa,https://www.rbc.ru/rbcfreenews/66a2e33e9a7947ccd4b8d715,Политика,Политика,100.0,70.79037800687284,title_bucket
12934,17361,В Воронежской области объявили опасность атаки беспилотников,В Воронежской области объявили опасность атаки беспилотников,https://www.rbc.ru/rbcfreenews/660ef3a79a7947ec0f953afe,https://www.rbc.ru/rbcfreenews/663432539a79471d92e4fa0d,Политика,Политика,100.0,70.7641196013289,title_bucket
13222,23985,Над Белгородской областью сбили дрон,Над Белгородской областью сбили дрон,https://www.rbc.ru/rbcfreenews/661151cc9a79474df968f970,https://www.rbc.ru/rbcfreenews/6669fbe09a794706c8c1d5fd,Политика,Политика,100.0,70.75812274368232,title_bucket
23355,23985,Над Белгородской областью сбили дрон,Над Белгородской областью сбили дрон,https://www.rbc.ru/rbcfreenews/666468d99a7947fad852f875,https://www.rbc.ru/rbcfreenews/6669fbe09a794706c8c1d5fd,Политика,Политика,100.0,70.75812274368232,title_bucket
32050,33001,В Воронежской области объявили опасность атаки дронов,В Воронежской области объявили опасность атаки дронов,https://www.rbc.ru/rbcfreenews/66ac30a39a7947d9fe92cdfd,https://www.rbc.ru/rbcfreenews/66b40f219a7947182277a240,Политика,Политика,100.0,70.74829931972789,title_bucket
8411,13004,В Белгороде объявили ракетную опасность,В Белгороде объявили ракетную опасность,https://www.rbc.ru/politics/06/03/2024/65e808999a79478359e5bb62,https://www.rbc.ru/politics/05/04/2024/660fad349a794774d0c2cf22,Политика,Политика,100.0,70.71428571428571,title_bucket
23423,26628,В Белгороде объявили ракетную опасность,В Белгороде объявили ракетную опасность,https://www.rbc.ru/rbcfreenews/666551a39a7947eab562cb15,https://www.rbc.ru/rbcfreenews/667fd3199a79471789cf8c3e,Политика,Политика,100.0,70.71428571428571,title_bucket
16505,24209,Россия вернула 32 тела погибших военных,Россия вернула тела 36 погибших военных,https://www.rbc.ru/politics/14/06/2024/666c0d6b9a7947f06a5444be,https://www.rbc.ru/politics/26/04/2024/662ba2fb9a7947db31adae4c,Политика,Политика,97.43589743589743,70.71428571428571,title_bucket
12420,19726,В Белгороде и окрестностях второй раз за день объявили ракетную опасность,В Белгороде и окрестностях объявили ракетную опасность второй раз за ночь,https://www.rbc.ru/rbcfreenews/660ad4e59a794786d2553eda,https://www.rbc.ru/politics/18/05/2024/6647f7ec9a7947f0a6e8a863,Политика,Политика,93.15068493150685,70.70063694267516,title_bucket
17294,24230,В Белгородской области силы ПВО сбили беспилотник,В Белгородской области силы ПВО сбили беспилотник,https://www.rbc.ru/rbcfreenews/663396829a79477c05b98f39,https://www.rbc.ru/rbcfreenews/666c22b59a794725beb6bf5e,Политика,Политика,100.0,70.6896551724138,title_bucket
22266,28109,В Курской области объявили опасность атаки дронов,В Курской области объявили опасность атаки дронов,https://www.rbc.ru/rbcfreenews/665ce7489a794708fc609721,https://www.rbc.ru/rbcfreenews/668c45be9a79475f0b0e1d6b,Политика,Политика,100.0,70.6896551724138,title_bucket
24166,30694,В Курской области сбили 13 украинских беспилотников,В Курской области сбили пять украинских беспилотников,https://www.rbc.ru/rbcfreenews/66a156699a7947586ed1f5a0,https://www.rbc.ru/rbcfreenews/666b9f0b9a7947b720abf1a7,Политика,Политика,92.3076923076923,70.64846416382254,title_bucket
8551,8800,В Курской области объявили ракетную опасность,В Курской области объявили ракетную опасность,https://www.rbc.ru/rbcfreenews/65e8d9ef9a79471faa4856af,https://www.rbc.ru/rbcfreenews/65eb9eca9a79476cde98383b,Политика,Политика,100.0,70.62937062937063,title_bucket
9899,12453,Над Белгородской областью сбили еще два дрона,Над Белгородской областью сбили еще два дрона,https://www.rbc.ru/rbcfreenews/65f538ec9a7947be77a8078a,https://www.rbc.ru/rbcfreenews/660b18e89a7947fa8d0d27ea,Политика,Политика,100.0,70.62937062937063,title_bucket
6936,14330,Над Белгородской областью сбили второй за день беспилотник,Над Белгородской областью сбили второй за утро беспилотник,https://www.rbc.ru/rbcfreenews/65da2c5e9a7947212669a282,https://www.rbc.ru/rbcfreenews/661a3c749a794701cce732aa,Политика,Политика,91.37931034482759,70.5685618729097,title_bucket
